2017-12-12	714625968771
2017-12-13	1045486132419
2017-12-14	149298714615
2017-12-15	405432377581
2017-12-18	201541759580
2017-12-19	761182578162
2017-12-20	73087164172
2017-12-21	24551024003
2017-12-22	28521112700
2018-01-02	1213522316428
2018-01-03	424254622787
2018-01-04	1231131162384
2018-01-05	133797660230
2018-01-08	314043511017
2018-01-09	335563686373
2018-01-10	628410312850
2018-01-11	10764065709
2018-01-12	98073635133
2018-01-15	188464553359
2018-01-16	189186957841
2018-01-17	89437279402
2018-01-18	8804280171
2018-01-19	466281147896
2018-01-22	178065298301
2018-01-24	1146005033787
2018-01-25	302528257077
2018-01-26	150281863854
2018-01-29	412467557741
2018-01-30	40759096990
2018-01-31	172751523865
2018-02-07	1296740471507
2018-02-08	54404424047
2018-02-09	1682371670811
2018-02-12	22306033937
2018-02-13	320124774112
2018-02-14	683436201563
2018-02-15	10652247985
2018-02-16	311054262537
2018-02-19	240147214070
2018-02-20	196687924751
2018-02-21	66494911324
2018-02-23	540876691855
2018-02-26	296336477996
2018-02-27	1115356231649
2018-02-28	132559918179
2018-03-01	83666564625
2018-03-02	88253309883
2018-03-05	585260393761
2018-03-06	393820813583
2018-03-07	495111588090
2018-03-08	721891677200
2018-03-09	545933241025
2018-03-12	286164133092
2018-03-13	612908517552
2018-03-14	433735125088
2018-03-15	122644160976
2018-03-16	148596189389
2018-03-19	1694495575883
2018-03-20	302767950740
2018-03-21	306501704448
2018-03-23	123020496217
2018-03-25	125375675008
2018-03-26	539345397230
2018-03-27	34726162234
2018-03-28	859307012357
2018-04-04	742300316428
2018-04-05	1280047691525
2018-04-06	744800750477
2018-04-08	49394933951
2018-04-09	468849421163
2018-04-10	1130533460996
2018-04-11	261566111877
2018-04-12	4722749412201
2018-04-13	274771884105
2018-04-16	656603478886
2018-04-17	592729450571
2018-04-18	480194519678
2018-04-19	132624907655
2018-04-20	769577231175
2018-04-23	501843849638
2018-04-24	1709748922205
2018-04-25	3608919119513
2018-04-26	442590713973
2018-04-27	56190079742
2018-04-30	44317902638
2018-05-01	1410551389335
2018-05-02	952889255354
2018-05-03	973086286749
2018-05-06	603150267005
2018-05-07	49842732633
2018-05-08	493291556714
2018-05-09	5865368081
2018-05-10	977522027137
2018-05-11	41593537750
2018-05-13	39099160626
2018-05-14	600578416080
2018-05-15	297967656236
2018-05-16	127456292698
2018-05-17	420887892567
2018-05-18	560424805571
2018-05-21	272828745267
2018-05-22	146493866582
2018-05-23	75106955790
2018-05-24	189107808935
2018-05-25	338252101568
2018-05-28	29972412366
2018-05-29	8628266650
2018-05-30	506639150577
2018-05-31	25445323801
2018-06-04	292952274325
2018-06-05	527329624136
2018-06-06	968096538946
2018-06-07	25082811998
2018-06-08	726164384785
2018-06-10	1229960868699
2018-06-11	43489383514
2018-06-12	187023793497
2018-06-13	840469392048
2018-06-14	58389587714
2018-06-15	1379461543964
2018-06-18	605212145089
2018-06-19	291315035378
2018-06-20	197412415160
2018-06-21	1126835578461
2018-06-22	105921239057
2018-06-25	1439022829061
2018-06-26	1299748964935
2018-06-27	246793457558
2018-06-28	157575381178
2018-06-29	409857919566
2018-07-02	141960553270
2018-07-03	1184597547443
2018-07-04	508640196956
2018-07-05	2284850417173
2018-07-06	49422796087
2018-07-09	330498404379
2018-07-10	17920574393
2018-07-11	1365534066778
2018-07-12	1017151215680
2018-07-13	235675705845
2018-07-15	12636825906
2018-07-16	1254562002671
2018-07-17	212095190671
2018-07-18	205165284715
2018-07-19	490136507182
2018-07-20	722014783963
2018-07-22	45356767657
2018-07-23	1514025146396
2018-07-24	50667562279
2018-07-25	8876049182
2018-07-26	189424703143
2018-07-27	83372045551
2018-07-30	417307167878
2018-07-31	785654758778
2018-08-02	62402690587
2018-08-03	1182186456174
2018-08-06	2071856963148
2018-08-08	155912306854
2018-08-09	1566712362307
2018-08-10	388473535533
2018-08-13	1698790527844
2018-08-14	303667304152
2018-08-15	79636985119
2018-08-16	1293450965928
2018-08-17	176609731151
2018-08-20	461737407266
2018-08-21	577077762016
2018-08-22	220504004845
2018-08-27	26095850006
2018-08-28	214582826120
2018-08-29	1448782132798
2018-08-30	489625361497
2018-08-31	619153876338
2018-09-03	4066164749569
2018-09-04	101868751737
2018-09-05	31791076446
2018-09-06	124599571619
2018-09-07	222832865754
2018-09-10	1788628383905
2018-09-11	238208860201
2018-09-12	1322272559410
2018-09-13	444639991241
2018-09-14	30039872037
2018-09-17	1039284716486
2018-09-18	1010558520726
2018-09-19	270631885411
2018-09-20	57132440385
2018-09-24	779945810470
2018-09-25	370424016121
2018-09-27	687669793795
2018-09-28	5179489039
2018-10-01	350734825813
2018-10-02	1877303952272
2018-10-03	44048126329
2018-10-04	681240089448
2018-10-05	190483608083
2018-10-08	1617783911180
2018-10-09	193108461371
2018-10-10	218919594824
2018-10-11	883141972891
